"ppm","kex = 1","kex = 1.25","kex = 1.5","kex = 1.75","kex = 2","kex = 2.25","kex = 2.5","kex = 2.75","kex = 3","kex = 3.25","kex = 3.5","kex = 3.75","kex = 4","kex = 4.25","kex = 4.5","kex = 4.75","kex = 5"
6.00553655756391,0.500286024155753,0.500638029625597,0.50070240486612,0.500724449014735,0.500760875688041,0.500825615516649,0.50094057021443,0.501144064301035,0.501500871418174,0.502108216548693,0.503052463610094,0.504177689062753,0.504763505764805,0.504251984592085,0.503190723920423,0.502249396113568,0.50160101460446
6.00814199641752,0.500286998871817,0.50063903292028,0.500703458204117,0.500725591478325,0.500762176624026,0.500827198020499,0.500942652144344,0.501147027408992,0.501505363803268,0.502115229104617,0.503063004685309,0.504191081487948,0.504775725808377,0.504260147422679,0.503195719253391,0.502252569949866,0.501603167252044
6.01074743527113,0.500287979300851,0.500640042142287,0.500704517846005,0.50072674091612,0.500763485725929,0.50082879080711,0.500944748108806,0.501150011155282,0.501509888202602,0.502122291987125,0.50307361983544,0.504204561760087,0.504788018342847,0.504268356260012,0.503200742574326,0.502255761566999,0.501605331959504
6.01335287412474,0.50028896547051,0.500641057320854,0.500705583823864,0.500727897365247,0.500764803039843,0.500830393938493,0.500946858198005,0.501153015679492,0.501514444839758,0.502129405549446,0.503084309558305,0.504218130396294,0.50480038371692,0.504276611303188,0.503205794002898,0.50225897104099,0.501607508778402
6.01595831297834,0.500289957408617,0.500642078485468,0.500706656170036,0.500729060863139,0.500766128612258,0.500832007477219,0.50094898250297,0.501156041122529,0.501519033940448,0.502136570148144,0.503095074356217,0.504231787917905,0.504812822281894,0.504284912752781,0.503210873659666,0.502262198448413,0.501609697760675
6.01856375183195,0.500290955143276,0.500643105665856,0.500707734917134,0.500730231447555,0.500767462490078,0.500833631486425,0.500951121115575,0.501159087626635,0.501523655732541,0.502143786143152,0.503105914736024,0.504245534850499,0.504825334391675,0.50429326081085,0.503215981666088,0.502265443866418,0.501611898958649
6.02116919068556,0.500291958702785,0.500644138891963,0.500708820098033,0.500731409156573,0.500768804720615,0.500835266029818,0.500953274128544,0.501162155335394,0.501528310446073,0.502151053897805,0.503116831209154,0.504259371723938,0.504837920402787,0.504301655680938,0.503221118144511,0.502268707372717,0.501614112425037
6.02377462953916,0.50029296811569,0.500645178194007,0.500709911745893,0.500732594028596,0.500770155351598,0.500836911171684,0.500955441635467,0.501165244393755,0.501532998313283,0.502158373778876,0.503127824291654,0.504273299072396,0.504850580674402,0.504310097568109,0.503226283218198,0.502271989045612,0.501616338212943
6.02638006839277,0.500293983410746,0.500646223602443,0.500711009894153,0.500733786102353,0.50077151443117,0.50083856697689,0.500957623730801,0.501168354948038,0.501537719568623,0.502165746156606,0.503138894504237,0.504287317434401,0.504863315568356,0.504318586678926,0.50323147701132,0.502275288963968,0.501618576375865
6.02898550724638,0.500295004616959,0.500647275147977,0.500712114576514,0.500734985416907,0.500772882007906,0.50084023351089,0.500959820509886,0.501171487145949,0.501542474448792,0.502173171404747,0.503150042372327,0.504301427352871,0.504876125449169,0.504327123221487,0.50323669964897,0.502278607207252,0.501620826967697
6.03159094609998,0.500296031763557,0.500648332861556,0.500713225826966,0.500736192011649,0.500774258130802,0.500841910839734,0.500962032068947,0.501174641136601,0.501547263192753,0.50218064990059,0.503161268426106,0.50431562937514,0.504889010684065,0.504335707405423,0.503241951257169,0.502281943855507,0.501623090042728
6.03419638495359,0.500297064879993,0.50064939677439,0.500714343679802,0.500737405926309,0.500775642849286,0.500843599030071,0.500964258505109,0.501177817070521,0.501552086041755,0.502188182025006,0.50317257320055,0.504329924053008,0.504901971642988,0.504344339441918,0.503247231962863,0.502285298989375,0.501625365655659
6.0368018238072,0.500298103995994,0.500650466917937,0.500715468169569,0.500738627200962,0.500777036213222,0.500845298149154,0.500966499916401,0.501181015099668,0.501556943239363,0.502195768162483,0.503183957235487,0.50434431194277,0.504915008698628,0.504353019543711,0.503252541893954,0.502288672690091,0.501627653861588
6.0394072626608,0.500299149141497,0.500651543323926,0.500716599331107,0.500739855876014,0.500778438272918,0.500847008264851,0.50096875640177,0.501184235377446,0.501561835031477,0.502203408701156,0.503195421075637,0.504358793605258,0.50492812222644,0.504361747925121,0.503257881179278,0.502292065039494,0.501629954716019
6.04201270151441,0.500300200346708,0.50065262602433,0.500717737199559,0.500741091992232,0.500779849079121,0.500848729445645,0.500971028061087,0.501187478058723,0.501566761666357,0.502211104032856,0.503206965270658,0.504373369605874,0.504941312604662,0.504370524802046,0.503263249948632,0.502295476120034,0.501632268274875
6.04461814036802,0.500301257642033,0.500653715051397,0.500718881810358,0.500742335590719,0.500781268683026,0.500850461760643,0.500973314995155,0.50119074329984,0.50157172339465,0.502218854553135,0.503218590375198,0.504388040514633,0.504954580214338,0.504379350391984,0.503268648332774,0.502298906014767,0.501634594594495
6.04722357922163,0.500302321058146,0.500654810437637,0.500720033199223,0.500743586712938,0.500782697136284,0.500852205279584,0.500975617305725,0.501194031258633,0.501576720469412,0.502226660661315,0.503230296948939,0.504402806906195,0.504967925439339,0.504388224914033,0.503274076463432,0.502302354807367,0.50163693373163
6.04982901807523,0.500303390626005,0.500655912215785,0.500721191402188,0.5007448454007,0.500784134490999,0.500853960072839,0.500977935095499,0.501197342094442,0.501581753146136,0.502234522760522,0.503242085556647,0.504417669359912,0.504981348666385,0.50439714858892,0.503279534473308,0.502305822582126,0.501639285743447
6.05243445692884,0.500304466376771,0.500657020418906,0.500722356455583,0.500746111696182,0.500785580799736,0.500855726211427,0.500980268468143,0.501200675968132,0.501586821682776,0.502242441257723,0.503253956768223,0.504432628459862,0.504994850285064,0.504406121638998,0.503285022496094,0.502309309423965,0.501641650687553
6.05503989578245,0.500305548341893,0.50065813508032,0.500723528396046,0.500747385641921,0.500787036115531,0.500857503767012,0.500982617528295,0.501204033042107,0.501591926339771,0.502250416563772,0.50326591115875,0.504447684794894,0.505008430687853,0.504415144288269,0.503290540666462,0.502312815418428,0.501644028621966
6.05764533463605,0.500306636553041,0.500659256233609,0.500724707260517,0.500748667280821,0.500788500491883,0.500859292811915,0.50098498238158,0.501207413480326,0.501597067380077,0.502258449093444,0.503277949308544,0.504462838958657,0.505022090270145,0.504424216762386,0.503296089120093,0.502316340651701,0.501646419605139
6.06025077348966,0.500307731042154,0.500660383912632,0.500725893086244,0.500749956656154,0.50078997398277,0.500861093419121,0.50098736313461,0.501210817448318,0.501602245069186,0.502266539265479,0.503290071803206,0.504478091549653,0.505035829430267,0.50443333928868,0.503301667993672,0.502319885210606,0.501648823695963
6.06285621234327,0.500308831841435,0.500661518151537,0.500727085910785,0.500751253811559,0.500791456642648,0.500862905662278,0.500989759895007,0.501214245113201,0.501607459675159,0.502274687502623,0.503302279233672,0.504493443171271,0.505049648569502,0.504442512096157,0.503307277424899,0.502323449182609,0.501651240953764
6.06546165119687,0.500309938983358,0.500662658984741,0.500728285772017,0.500752558791063,0.500792948526459,0.500864729615719,0.500992172771405,0.501217696643698,0.50161271146865,0.502282894231669,0.503314572196267,0.504508894431833,0.505063548092116,0.504451735415522,0.50331291755249,0.502327032655826,0.501653671438308
6.06806709005048,0.50031105250065,0.500663806446946,0.500729492708124,0.500753871639061,0.500794449689631,0.50086656535445,0.500994601873461,0.501221172210153,0.501618000722935,0.5022911598835,0.503326951292753,0.504524445944627,0.505077528405371,0.504461009479187,0.503318588516198,0.502330635719023,0.501656115209799
6.07067252890409,0.500312172426321,0.500664960573146,0.500730706757611,0.50075519240034,0.500795960188086,0.500868412954171,0.500997047311869,0.501224671984548,0.501623327713938,0.50229948489313,0.503339417130388,0.50454009832796,0.50509158991956,0.504470334521284,0.503324290456809,0.502334258461635,0.501658572328896
6.07327796775769,0.500313298793615,0.500666121398621,0.500731927959334,0.500756521120063,0.500797480078245,0.500870272491277,0.500999509198367,0.501228196140522,0.501628692720262,0.502307869699748,0.503351970321978,0.504555852205193,0.505105733048024,0.504479710777683,0.50333002351616,0.502337900973752,0.50166104285671
6.0758834066113,0.500314431636063,0.500667288958953,0.500733156352475,0.500757857843794,0.500799009417035,0.500872144042869,0.501001987645754,0.501231744853388,0.501634096023214,0.502316314746764,0.503364611485926,0.50457170820479,0.505119958207172,0.504489138485998,0.503335787837134,0.502341563346138,0.501663526854797
6.07848884546491,0.50031557098749,0.500668463290013,0.500734391976519,0.500759202617486,0.500800548261884,0.500874027686753,0.501004482767892,0.501235318300151,0.501639537906836,0.502324820481849,0.503377341246296,0.504587666960353,0.505134265816511,0.504498617885606,0.503341583563682,0.502345245670226,0.501666024385175
6.08109428431851,0.500316716881971,0.500669644427942,0.500735634871284,0.500760555487492,0.50080209667074,0.500875923501459,0.501006994679725,0.501238916659523,0.501645018657936,0.502333387356984,0.503390160232863,0.504603729110674,0.50514865629867,0.504508149217655,0.503347410840822,0.502348948038134,0.50166853551033
6.08369972317212,0.500317869353877,0.500670832409198,0.500736885076935,0.500761916500571,0.500803654702067,0.500877831566237,0.501009523497288,0.501242540111945,0.501650538566114,0.502342015828502,0.503403069081169,0.504619895299777,0.505163130079413,0.504517732725091,0.503353269814651,0.502352670542673,0.501671060293197
6.08630516202573,0.500319028437843,0.500672027270585,0.500738142633984,0.500763285703879,0.500805222414853,0.500879751961073,0.501012069337717,0.501246188839606,0.501656097923796,0.502350706357137,0.503416068432583,0.50463616617696,0.505177687587683,0.504527368652652,0.503359160632356,0.502356413277324,0.501673598797192
6.08891060087934,0.500320194168809,0.500673229049175,0.500739407583285,0.500764663144986,0.500806799868611,0.500881684766692,0.501014632319261,0.501249863026458,0.501661697026257,0.502359459408067,0.503429158934357,0.504652542396843,0.505192329255603,0.504537057246898,0.503365083442212,0.502360176336281,0.501676151086203
6.09151603973294,0.500321366581979,0.500674437782311,0.500740679966041,0.500766048871877,0.500808387123393,0.500883630064566,0.501017212561295,0.501253562858235,0.501667336171663,0.502368275450964,0.503442341239682,0.504669024619413,0.505207055518524,0.504546798756215,0.503371038393605,0.50236395981443,0.501678717224589
6.09412147858655,0.500322545712871,0.500675653507662,0.500741959823787,0.500767442932947,0.500809984239788,0.500885587936921,0.501019810184333,0.501257288522479,0.501673015661092,0.502377154960042,0.503455616007751,0.504685613510069,0.505221866815031,0.504556593430843,0.503377025637031,0.502367763807365,0.501681297277186
6.09672691744016,0.500323731597252,0.500676876263255,0.500743247198415,0.500768845377019,0.50081159127893,0.50088755846675,0.501022425310034,0.50126104020855,0.50167873579857,0.5023860984141,0.503468983903815,0.504702309739672,0.505236763586981,0.50456644152287,0.503383045324102,0.502371588411401,0.501683891309314
6.09933235629376,0.500324924271232,0.500678106087422,0.50074454213217,0.500770256253341,0.500813208302502,0.500889541737815,0.501025058061223,0.501264818107653,0.501684496891103,0.502395106296578,0.503482445599247,0.504719113984587,0.505251746279519,0.504576343286264,0.50338909760757,0.502375433723557,0.501686499386788
6.10193779514737,0.500326123771187,0.500679343018765,0.500745844667661,0.500771675611592,0.500814835372742,0.500891537834655,0.501027708561897,0.501268622412853,0.501690299248711,0.502404179095601,0.5034960017716,0.504736026926736,0.505266815341111,0.504586298976881,0.503395182641315,0.502379299841586,0.501689121575903
6.10454323400098,0.5003273301338,0.500680587096262,0.500747154847855,0.500773103501878,0.500816472552452,0.5008935468426,0.501030376937237,0.501272453319098,0.501696143184454,0.502413317304033,0.503509653104667,0.504753049253643,0.505281971223571,0.50459630885248,0.503401300580373,0.502383186863964,0.501691757943456
6.10714867285458,0.500328543396043,0.500681838359195,0.500748472716081,0.50077453997475,0.500818119905002,0.500895568847775,0.501033063313627,0.501276311023241,0.501702029014472,0.502422521419523,0.50352340028855,0.504770181658479,0.505297214382076,0.504606373172736,0.503407451580934,0.502387094889909,0.501694408556739
6.10975411170819,0.500329763595221,0.50068309684717,0.500749798316064,0.500775985081197,0.500819777494327,0.500897603937104,0.501035767818661,0.501280195724053,0.501707957058018,0.502431791944561,0.503537244019714,0.504787424840119,0.505312545275207,0.504616492199264,0.503413635800349,0.502391024019366,0.501697073483548
